review,guest_satisfaction_overall,accuracy_rating,cleanliness_rating,location_rating,value_rating,new_price,log_price
28,97,10,10,9,9,117.66666412353516,0.09322470426559448
30,96,10,10,9,9,116.5,0.07788100093603134
31,97,10,10,9,9,117.66666412353516,0.09322470426559448
32,97,10,10,9,9,114.5,0.05121657624840736
34,96,10,10,9,10,112.33333587646484,0.02179943397641182
34,96,10,10,9,10,111.16666412353516,0.00572294695302844
34,96,10,10,9,10,105.16666412353516,-0.0797140896320343
35,96,10,10,9,10,107.16666412353516,-0.0507051907479763
37,94,10,10,9,9,106.16666412353516,-0.06514135748147964
37,94,10,10,9,9,106.16666412353516,-0.06514135748147964
39,95,10,10,9,9,110.5,-0.00353893032297492
41,95,10,10,9,9,109.33333587646484,-0.01988342031836509
43,95,10,10,9,9,108.33333587646484,-0.03403175622224808
149,95,10,10,9,10,89.83333587646484,-0.32237762212753296
24,97,10,10,9,10,56,-1.0501141548156738
24,97,10,10,9,10,86,-0.3895288109779358
24,97,10,10,9,10,85,-0.4075385928153992
24,97,10,10,9,10,84,-0.42576202750205994
28,98,10,10,9,10,84,-0.42576202750205994
30,98,10,10,9,10,84,-0.42576202750205994
32,98,10,10,9,10,73,-0.6418896317481995
34,98,10,10,9,10,72,-0.6631293892860413
37,98,10,10,10,10,72,-0.6631293892860413
39,98,10,10,10,10,72,-0.6631293892860413
40,98,10,10,10,10,70,-0.7065083980560303
41,99,10,10,10,10,72,-0.6631293892860413
41,99,10,10,10,10,71.83333587646484,-0.6666978597640991
41,99,10,10,10,10,66.66666412353516,-0.7816371917724609
41,99,10,10,10,10,65,-0.820622444152832
41,99,10,10,10,10,65,-0.820622444152832
41,99,10,10,10,10,65,-0.820622444152832
41,99,10,10,10,10,67,-0.7739568948745728
42,99,10,10,10,10,66,-0.7971130609512329
42,99,10,10,10,10,66,-0.7971130609512329
11,98,10,9,10,10,69.33333587646484,-0.7212433815002441
12,98,10,9,10,10,70.5,-0.6955481767654419
14,99,10,9,10,10,68.33333587646484,-0.7436146140098572
14,99,10,9,10,10,67.33333587646484,-0.7663155198097229
16,100,10,10,10,10,72.33333587646484,-0.6560166478157043
18,99,10,9,10,10,72.33333587646484,-0.6560166478157043
21,98,9,9,10,10,70.33333587646484,-0.699193000793457
22,97,9,9,10,9,69.33333587646484,-0.7212433815002441
24,97,10,9,10,9,68.33333587646484,-0.7436146140098572
24,97,10,9,10,9,65.33333587646484,-0.8127461075782776
24,97,10,9,10,9,64.16666412353516,-0.8404920697212219
24,97,10,9,10,9,62.16666793823242,-0.8892509341239929
24,97,10,9,10,9,62.16666793823242,-0.8892509341239929
24,97,10,9,10,9,58,-0.9960789680480956
24,97,10,9,10,9,53,-1.1348973512649536
24,97,10,9,10,9,59,-0.969756007194519
24,97,10,9,10,9,61.16666793823242,-0.9142221808433532
25,97,10,9,10,10,61.16666793823242,-0.9142221808433532
47,97,10,9,10,9,54.33333206176758,-1.096638321876526
30,97,10,10,9,10,65,-0.820622444152832
32,97,10,10,9,10,67,-0.7739568948745728
33,97,10,10,9,10,66,-0.7971130609512329
36,99,10,10,9,10,65,-0.820622444152832
39,98,10,10,9,10,65,-0.820622444152832
41,99,10,10,9,10,65,-0.820622444152832
44,99,10,10,9,10,64,-0.8444966673851013
47,98,10,10,9,10,63,-0.8687468767166138
48,98,10,10,9,10,62,-0.8933847546577454
50,98,10,10,9,10,63,-0.8687468767166138
51,98,10,10,9,10,62,-0.8933847546577454
51,98,10,10,9,10,63,-0.8687468767166138
51,98,10,10,9,10,62.83333206176758,-0.8728256821632385
51,98,10,10,9,10,58.66666793823242,-0.9784803986549376
52,98,10,10,9,10,57,-1.0228594541549685
53,98,10,10,9,10,57,-1.0228594541549685
54,98,10,10,9,10,57,-1.0228594541549685
54,98,10,10,9,10,58,-0.9960789680480956
55,99,10,10,9,10,58,-0.9960789680480956
55,99,10,10,9,10,58,-0.9960789680480956
7,80,9,7,7,8,41,-1.530205249786377
7,80,9,7,7,8,42,-1.4930986166000366
7,80,9,7,7,8,41,-1.530205249786377
8,80,9,8,8,8,41,-1.530205249786377
8,80,9,8,8,8,40,-1.5682278871536257
8,80,9,8,8,8,41,-1.530205249786377
8,80,9,8,8,8,41,-1.530205249786377
9,83,9,8,8,8,40,-1.5682278871536257
9,83,9,8,8,8,38,-1.6472115516662598
10,82,9,8,8,8,46,-1.3530166149139404
10,82,9,8,8,8,39,-1.6072134971618652
11,84,9,8,8,8,39,-1.6072134971618652
11,84,9,8,8,8,38,-1.6472115516662598
11,84,9,8,8,8,36,-1.730466365814209
11,84,9,8,8,8,33,-1.8644500970840456
11,84,9,8,8,8,36,-1.730466365814209
11,84,9,8,8,8,36,-1.730466365814209
11,84,9,8,8,8,38,-1.6472115516662598
11,84,9,8,8,8,35,-1.7738449573516846
12,82,9,8,8,8,35,-1.7738449573516846
38,86,9,8,8,9,26,-2.2315657138824463
4,93,9,10,10,9,145.6666717529297,0.4219273626804352
4,93,9,10,10,9,146.8333282470703,0.4342114329338074
4,93,9,10,10,9,145.6666717529297,0.4219273626804352
4,87,9,10,10,9,144.6666717529297,0.4113203287124634
5,90,9,10,10,9,145.6666717529297,0.4219273626804352
5,90,9,10,10,9,217.6666717529297,1.040395975112915
5,90,9,10,10,9,281.6666564941406,1.437304139137268
5,90,9,10,10,9,278.5,1.4198943376541138
5,90,9,10,10,9,274.5,1.3976176977157593
5,90,9,10,10,9,269.3333435058594,1.368358492851257
5,90,9,10,10,9,267.1666564941406,1.355920910835266
5,90,9,10,10,9,248.6666717529297,1.2454230785369873
5,90,9,10,10,9,169.8333282470703,0.6582880616188049
5,90,9,10,10,9,176,0.713208794593811
5,90,9,10,10,9,174,0.6956101655960083
5,90,9,10,10,9,173,0.6867352724075317
1,97,8,10,10,10,242,1.2035772800445557
1,97,8,10,10,10,246.3333282470703,1.2309061288833618
1,97,8,10,10,10,243,1.2099270820617676
1,97,8,10,10,10,240.8333282470703,1.1961355209350586
1,97,8,10,10,10,239.8333282470703,1.1897284984588623
1,97,8,10,10,10,241,1.1972010135650637
1,97,8,10,10,10,237.6666717529297,1.175754189491272
1,97,8,10,10,10,233.3333282470703,1.1474193334579468
2,100,9,10,10,10,231.1666717529297,1.1330543756484983
3,100,9,9,10,10,233.3333282470703,1.1474193334579468
4,100,10,10,10,10,227.8333282470703,1.1106882095336914
4,100,10,10,10,10,223.5,1.081119179725647
4,100,10,10,10,10,221.3333282470703,1.0661183595657349
4,100,10,10,10,10,206.1666717529297,0.9568129181861876
4,100,10,10,10,10,210.5,0.9888432621955872
4,100,10,10,10,10,209.3333282470703,0.9802848100662231
4,100,10,10,10,10,209.3333282470703,0.9802848100662231
5,100,10,10,10,10,216,1.0285598039627075
7,97,10,9,10,10,213.8333282470703,1.0130354166030884
7,97,10,9,10,10,213.6666717529297,1.011834979057312
22,96,10,9,10,9,114,0.04447759687900543
27,97,10,10,10,9,113,0.03091078996658325
27,97,10,10,10,9,111.83333587646484,0.01492975559085607
27,97,10,10,10,9,111.83333587646484,0.01492975559085607
29,97,10,10,10,9,111.83333587646484,0.01492975559085607
31,97,10,10,10,9,109.66666412353516,-0.01519594341516494
34,96,10,10,10,9,108.66666412353516,-0.02930169366300106
38,97,10,10,10,10,107.5,-0.04592299461364746
40,97,10,10,10,10,108.66666412353516,-0.02930169366300106
47,97,10,10,10,10,140.5,0.36631864309310913
49,97,10,10,10,10,137.3333282470703,0.33121544122695923
50,97,10,10,10,10,136.1666717529297,0.3180789053440094
54,97,10,10,10,10,102.66666412353516,-0.11676086485385896
56,97,10,10,10,10,113.83333587646484,0.04222490638494491
59,97,10,10,10,10,113.83333587646484,0.04222490638494491
62,97,10,10,10,10,113.83333587646484,0.04222490638494491
65,98,10,10,10,10,117,0.08447606861591339
70,96,10,10,10,10,116,0.07125803828239441
76,96,10,10,10,10,116,0.07125803828239441
5,87,8,10,9,8,114,0.04447759687900543
6,89,9,10,9,9,116,0.07125803828239441
6,87,9,10,9,9,113,0.03091078996658325
8,90,9,10,10,9,113,0.03091078996658325
8,90,9,10,10,9,114,0.04447759687900543
9,91,9,10,10,9,112,0.01722282916307449
9,91,9,10,10,9,110,-0.01052241772413253
10,90,9,10,10,9,110,-0.01052241772413253
11,91,9,10,10,9,107,-0.053101796656847
11,91,9,10,10,9,105,-0.0821562185883522
11,91,9,10,10,9,104,-0.09689122438430786
11,91,9,10,10,9,97,-0.204187735915184
11,91,9,10,10,9,99,-0.17276093363761902
11,91,9,10,10,9,102,-0.12679223716259003
12,92,9,10,10,9,102,-0.12679223716259003
12,92,9,10,10,9,105,-0.0821562185883522
12,92,9,10,10,9,104,-0.09689122438430786
12,92,9,10,10,9,104,-0.09689122438430786
4,100,10,10,10,10,222,1.0707499980926514
4,100,10,10,10,10,219.8333282470703,1.0556471347808838
6,96,10,9,10,10,216.6666717529297,1.033305287361145
7,97,10,9,10,10,167.6666717529297,0.6385168433189392
7,97,10,9,10,10,211.5,0.9961410164833068
7,97,10,9,10,10,213.6666717529297,1.011834979057312
7,97,10,9,10,10,208.5,0.9741427302360536
8,97,10,9,10,10,160.3333282470703,0.569650411605835
8,97,10,9,10,10,159.1666717529297,0.558405339717865
9,95,9,9,9,10,188.6666717529297,0.8202240467071533
10,96,9,9,9,10,150.8333282470703,0.4755976498126984
10,96,9,9,9,10,149.8333282470703,0.4653548002243042
11,96,9,9,9,10,219,1.049799561500549
12,96,10,9,9,10,217,1.0356717109680176
13,97,10,9,9,10,195,0.8710667490959167
3,99,10,10,10,9,164,0.6044687628746033
3,99,10,10,10,9,161,0.5760399103164673
3,99,10,10,10,9,159,0.556792140007019
3,99,10,10,10,9,193.6666717529297,0.8605015873908997
3,100,10,10,10,9,194.8333282470703,0.8697494864463806
4,100,10,10,10,9,191.5,0.8431768417358398
4,100,10,10,10,9,173,0.6867352724075317
4,100,10,10,10,9,171,0.6688297390937805
4,100,10,10,10,9,173,0.6867352724075317
4,100,10,10,10,9,169,0.6507135033607483
4,100,10,10,10,9,165,0.6138297319412231
4,100,10,10,10,9,164,0.6044687628746033
4,100,10,10,10,9,153,0.49755990505218506
4,100,10,10,10,9,155,0.5175580382347107
4,100,10,10,10,9,155,0.5175580382347107
4,100,10,10,10,9,160,0.5664461255073547
4,100,10,10,10,9,159,0.556792140007019
4,100,10,10,10,9,158,0.5470765233039856
3,93,10,8,10,9,205.8333282470703,0.954321563243866
3,93,10,8,10,9,210.1666717529297,0.9864025712013244
3,93,10,8,10,9,205.8333282470703,0.954321563243866
3,93,10,8,10,9,204.6666717529297,0.9455685615539552
3,93,10,8,10,9,203.6666717529297,0.938027024269104
3,93,10,8,10,9,204.8333282470703,0.946821928024292
3,93,10,8,10,9,201.5,0.9215577244758606
4,95,10,9,10,10,198.3333282470703,0.8971657752990723
4,95,10,9,10,10,196.1666717529297,0.8802515268325806
4,95,10,9,10,10,198.3333282470703,0.8971657752990723
5,96,9,8,10,10,192.8333282470703,0.8538609743118286
5,96,9,8,10,10,189.6666717529297,0.8283647298812866
5,96,9,8,10,10,188.5,0.8188635110855103
5,96,9,8,10,10,175.5,0.7088282108306885
6,93,9,8,10,8,177.6666717529297,0.7277220487594604
7,93,9,8,10,8,177.6666717529297,0.7277220487594604
7,93,9,8,10,8,183.1666717529297,0.7746673226356506
8,86,9,8,10,8,182,0.7648282647132874
8,86,9,8,10,8,181,0.7563439607620239
6,90,10,8,9,9,129.3333282470703,0.238797128200531
7,87,10,8,9,8,128.1666717529297,0.2248440980911255
7,87,10,8,9,8,128.1666717529297,0.2248440980911255
7,87,10,8,9,8,128.3333282470703,0.22684495151042935
7,87,10,8,9,8,126,0.19859012961387632
10,88,10,9,9,9,125,0.1863207370042801
10,88,10,9,9,9,122.83333587646484,0.15939565002918243
10,88,10,9,9,9,124,0.17395223677158356
10,88,10,9,9,9,120.66666412353516,0.13199183344841003
10,88,10,9,9,9,118.5,0.10409165918827055
10,88,10,9,9,9,118.33333587646484,0.10192488133907318
10,88,10,9,9,9,109.83333587646484,-0.01285734493285417
10,88,10,9,9,9,112,0.01722282916307449
10,88,10,9,9,9,111.83333587646484,0.01492975559085607
10,88,10,9,9,9,110.83333587646484,0.00109861663077026
10,88,10,9,9,9,115.16666412353516,0.06015611812472343
10,88,10,9,9,9,114.16666412353516,0.04672735184431076
10,88,10,9,9,9,114,0.04447759687900543
11,96,8,10,10,10,90,-0.31952357292175293
12,95,9,10,10,10,90,-0.31952357292175293
12,95,9,10,10,10,90,-0.31952357292175293
12,95,9,10,10,10,90,-0.31952357292175293
13,97,9,10,10,10,87,-0.3717268109321594
15,97,9,10,10,10,86,-0.3895288109779358
15,97,9,10,10,10,87,-0.3717268109321594
17,96,9,10,10,10,85,-0.4075385928153992
19,97,9,10,10,10,83,-0.44420355558395386
21,96,9,10,10,10,82,-0.4628682732582092
21,96,9,10,10,10,77,-0.559745728969574
21,96,9,10,10,10,78,-0.5398761034011841
22,96,9,10,10,10,78,-0.5398761034011841
23,96,9,10,10,10,78,-0.5398761034011841
25,96,9,10,10,10,80,-0.500890851020813
27,96,9,10,10,10,80,-0.500890851020813
2,97,10,10,10,10,85,-0.4075385928153992
3,98,10,10,10,10,87,-0.3717268109321594
3,98,10,10,10,10,86,-0.3895288109779358
3,98,10,10,10,10,85,-0.4075385928153992
3,98,10,10,10,10,85,-0.4075385928153992
3,93,10,10,10,10,85,-0.4075385928153992
4,95,10,10,10,10,84,-0.42576202750205994
7,94,9,9,10,9,83,-0.44420355558395386
8,95,10,9,10,10,81,-0.4817621111869812
9,96,10,9,10,10,82,-0.4628682732582092
9,96,10,9,10,10,80,-0.500890851020813
9,96,10,9,10,10,79,-0.5202605128288269
9,96,10,9,10,10,78,-0.5398761034011841
12,95,10,9,10,10,73,-0.6418896317481995
13,94,10,9,10,10,74,-0.6209391951560974
14,94,10,9,10,10,74,-0.6209391951560974
15,95,10,9,10,10,74,-0.6209391951560974
16,94,10,9,10,10,76,-0.579874575138092
17,92,10,9,10,10,75,-0.6002699136734009
18,92,10,9,10,10,75,-0.6002699136734009
18,98,10,10,10,10,81,-0.4817621111869812
19,98,10,10,10,10,82,-0.4628682732582092
22,95,10,10,10,10,80,-0.500890851020813
23,95,10,10,10,10,80,-0.500890851020813
25,94,10,10,10,10,78,-0.5398761034011841
32,93,10,10,10,10,76,-0.579874575138092
35,93,10,10,10,10,74,-0.6209391951560974
36,93,10,10,10,10,74,-0.6209391951560974
38,93,10,10,10,10,69,-0.7286644577980042
41,92,10,10,10,10,70,-0.7065083980560303
43,93,10,10,10,10,70,-0.7065083980560303
44,93,10,10,10,10,70,-0.7065083980560303
47,93,10,10,10,9,72,-0.6631293892860413
49,93,10,10,10,10,71,-0.6846657991409302
51,94,10,10,10,10,71,-0.6846657991409302
14,98,10,10,9,10,94,-0.2525632977485657
15,100,10,10,9,10,89,-0.33672860264778137
15,100,10,10,9,10,90,-0.31952357292175293
18,100,10,10,9,10,88,-0.35412824153900146
19,100,10,10,9,10,87,-0.3717268109321594
19,100,10,10,9,10,86,-0.3895288109779358
21,98,10,9,9,10,87,-0.3717268109321594
22,97,10,9,9,9,85,-0.4075385928153992
23,97,10,9,9,9,83,-0.44420355558395386
23,97,10,9,9,9,82,-0.4628682732582092
25,98,10,9,10,9,77,-0.559745728969574
27,98,10,9,10,9,78,-0.5398761034011841
29,98,10,10,10,10,78,-0.5398761034011841
31,98,10,10,10,10,78,-0.5398761034011841
32,98,10,10,10,10,80,-0.500890851020813
34,98,10,10,10,10,80,-0.500890851020813
38,98,10,10,10,10,79,-0.5202605128288269
16,98,10,10,10,10,116,0.07125803828239441
17,98,10,10,10,10,114,0.04447759687900543
17,98,10,10,10,10,113,0.03091078996658325
18,98,10,10,10,10,113,0.03091078996658325
20,98,10,10,10,10,114,0.04447759687900543
22,97,10,10,10,10,112,0.01722282916307449
23,97,10,10,10,10,101,-0.141963392496109
23,97,10,10,10,10,100,-0.15728506445884705
23,97,10,10,10,10,101,-0.141963392496109
25,98,10,10,10,10,107,-0.053101796656847
25,98,10,10,10,10,105,-0.0821562185883522
25,98,10,10,10,10,87,-0.3717268109321594
26,98,10,10,10,10,77,-0.559745728969574
27,98,10,10,10,10,78,-0.5398761034011841
28,98,10,10,10,10,78,-0.5398761034011841
28,98,10,10,10,10,78,-0.5398761034011841
29,98,10,10,10,10,102,-0.12679223716259003
30,98,10,10,10,10,101,-0.141963392496109
31,98,10,10,10,10,100,-0.15728506445884705
6,88,9,9,9,8,261.8333435058594,1.3248708248138428
6,88,9,9,9,8,259.5,1.3110873699188232
6,88,9,9,9,8,258.5,1.305142164230347
6,88,9,9,9,8,260.6666564941406,1.3179945945739746
6,88,9,9,9,8,255.1666717529297,1.285156488418579
6,88,9,9,9,8,248.6666717529297,1.2454230785369873
7,92,9,9,9,8,297.8333435058594,1.523242712020874
7,92,9,9,9,8,290.3333435058594,1.4839696884155271
7,92,9,9,9,8,284.8333435058594,1.454519510269165
7,92,9,9,9,8,281.6666564941406,1.437304139137268
7,92,9,9,9,8,263.1666564941406,1.3326921463012695
7,92,9,9,9,8,266.5,1.352074146270752
7,92,9,9,9,8,266.5,1.352074146270752
7,92,9,9,9,8,275.1666564941406,1.401352882385254
7,92,9,9,9,8,273,1.3891804218292236
7,92,9,9,9,8,271.8333435058594,1.382586121559143
11,96,9,9,9,9,283.1666564941406,1.4454829692840576
3,96,10,10,10,9,101.83333587646484,-0.1293099969625473
3,96,10,10,10,9,104,-0.09689122438430786
5,93,9,9,10,9,102,-0.12679223716259003
7,86,8,9,10,9,100.83333587646484,-0.14450611174106598
9,82,8,9,10,8,100.83333587646484,-0.14450611174106598
10,84,8,9,10,8,99.66666412353516,-0.16242630779743197
10,84,8,9,10,8,98.66666412353516,-0.1779543161392212
10,84,8,9,10,8,97.5,-0.19627027213573456
10,84,8,9,10,8,98.66666412353516,-0.1779543161392212
10,84,8,9,10,8,94.33333587646484,-0.2471129447221756
10,84,8,9,10,8,93.16666412353516,-0.2662754952907562
10,84,8,9,10,8,86.66666412353516,-0.3776375651359558
10,84,8,9,10,8,88.83333587646484,-0.33961495757102966
10,84,8,9,10,8,87.83333587646484,-0.3570476174354553
10,84,8,9,10,8,91,-0.30250871181488037
10,84,8,9,10,8,90,-0.31952357292175293
10,84,8,9,10,8,90,-0.31952357292175293
3,93,9,10,9,9,35.66666793823242,-1.7447905540466309
3,93,9,10,9,9,35.66666793823242,-1.7447905540466309
3,93,9,10,9,9,36.83333206176758,-1.6952284574508667
3,93,9,10,9,9,36.83333206176758,-1.6952284574508667
4,90,9,9,9,9,35.83333206176758,-1.7376117706298828
15,95,9,10,9,9,32,-1.911833643913269
50,95,10,9,10,9,78,-0.5398761034011841
54,95,9,9,10,9,79,-0.5202605128288269
60,94,9,9,10,9,78,-0.5398761034011841
64,92,9,9,10,9,77,-0.559745728969574
65,92,9,9,10,9,78.16666412353516,-0.5365895628929138
70,92,9,9,10,9,79.16666412353516,-0.5170150995254517
72,91,9,9,10,9,77.16666412353516,-0.556415855884552
75,91,9,9,10,9,76,-0.579874575138092
76,90,9,9,10,9,75,-0.6002699136734009
24,98,10,10,10,10,148.8333282470703,0.4550436735153198
24,98,10,10,10,10,152,0.48746246099472046
24,98,10,10,10,10,150,0.4670670926570892
24,98,10,10,10,10,148.8333282470703,0.4550436735153198
24,98,10,10,10,10,147.8333282470703,0.44466280937194824
24,98,10,10,10,10,148.8333282470703,0.4550436735153198
25,98,10,10,10,10,146.6666717529297,0.4324624538421631
25,98,10,10,10,10,144.6666717529297,0.4113203287124634
25,98,10,10,10,10,142.5,0.38808339834213257
27,98,10,10,10,10,143.6666717529297,0.400639146566391
27,98,10,10,10,10,140.5,0.36631864309310913
27,98,10,10,10,10,137.3333282470703,0.33121544122695923
27,98,10,10,10,10,136.1666717529297,0.3180789053440094
27,98,10,10,10,10,127.66666412353516,0.21882468461990356
27,98,10,10,10,10,129.8333282470703,0.24473871290683744
27,98,10,10,10,10,128.8333282470703,0.23283278942108152
27,98,10,10,10,10,128.8333282470703,0.23283278942108152
27,98,10,10,10,10,133,0.28184497356414795
28,98,10,10,10,9,132,0.2702239155769348
32,97,10,10,10,10,132,0.2702239155769348
9,97,9,10,10,9,237,1.171428680419922
9,97,9,10,10,9,242,1.2035772800445557
11,97,9,10,10,9,238,1.1779121160507202
11,100,9,10,10,9,236,1.164918065071106
11,100,9,10,10,9,235,1.1583795547485352
11,100,9,10,10,9,237,1.171428680419922
12,100,9,10,10,9,232,1.1385951042175293
12,100,9,10,10,9,229,1.118553638458252
12,100,9,10,10,9,226,1.098247766494751
12,100,9,10,10,9,229,1.118553638458252
12,100,9,10,10,9,223,1.077670335769653
12,100,9,10,10,9,219,1.049799561500549
12,100,9,10,10,9,217,1.0356717109680176
12,100,9,10,10,9,202,0.9253736138343812
12,100,9,10,10,9,206,0.9555675983428956
13,100,9,10,10,10,205,0.9480745196342468
15,100,9,10,10,9,205,0.9480745196342468
15,100,9,10,10,9,212,0.9997770190238952
17,100,9,10,10,10,210,0.9851807951927184
20,100,9,10,10,9,209,0.9778308868408204
1,97,10,10,10,8,132,0.2702239155769348
1,97,10,10,10,8,134,0.29338008165359497
1,97,10,10,10,8,131,0.25851404666900635
1,97,10,10,10,8,131,0.25851404666900635
1,97,10,10,10,8,132,0.2702239155769348
1,97,10,10,10,8,129,0.2348233461380005
1,97,10,10,10,8,137,0.3274737000465393
1,100,10,10,10,8,135,0.30482858419418335
2,90,10,10,9,8,133,0.28184497356414795
2,90,10,10,9,8,130,0.24671459197998047
2,90,10,10,9,8,129,0.2348233461380005
2,90,10,10,9,8,121,0.13624022901058197
2,90,10,10,9,8,123,0.16148386895656586
2,90,10,10,9,8,122,0.1489134430885315
2,90,10,10,9,8,122,0.1489134430885315
2,90,10,10,9,8,126,0.19859012961387632
2,90,10,10,9,8,125,0.1863207370042801
8,83,9,8,8,8,104,-0.09689122438430786
10,96,10,9,10,9,126.83333587646484,0.2087411880493164
11,97,10,9,10,9,129,0.2348233461380005
13,95,10,9,10,9,125.83333587646484,0.1965518295764923
15,93,9,9,10,9,125.83333587646484,0.1965518295764923
16,94,9,9,10,9,125.83333587646484,0.1965518295764923
20,93,10,9,10,9,123.66666412353516,0.16980737447738647
21,93,10,9,10,9,122.66666412353516,0.15730524063110352
23,94,10,9,10,9,120.5,0.12986396253108978
24,94,10,9,10,9,121.66666412353516,0.1447010338306427
24,94,10,9,10,9,118.5,0.10409165918827055
24,94,10,9,10,9,95.33333587646484,-0.2308749109506607
26,95,10,9,10,9,94.16666412353516,-0.2498355507850647
28,95,10,9,10,9,87.66666412353516,-0.35997214913368225
28,95,10,9,10,9,109.83333587646484,-0.01285734493285417
28,95,10,9,10,9,113,0.03091078996658325
29,95,10,9,10,9,112,0.01722282916307449
30,95,10,9,10,9,112,0.01722282916307449
31,89,9,8,9,9,127.66666412353516,0.21882468461990356
32,89,9,8,9,8,130.8333282470703,0.256553590297699
34,88,8,8,9,8,128.8333282470703,0.23283278942108152
34,86,8,8,9,8,127.66666412353516,0.21882468461990356
38,86,9,8,9,8,126.66666412353516,0.20671610534191132
40,87,9,8,10,8,127.66666412353516,0.21882468461990356
45,89,9,8,10,9,125.66666412353516,0.1945113390684128
47,89,9,8,10,9,123.66666412353516,0.16980737447738647
49,88,9,8,10,9,123.5,0.167730912566185
49,88,9,8,10,9,84.5,-0.4166235029697418
50,89,9,8,10,9,83.33333587646484,-0.438031405210495
52,89,9,8,10,9,82.33333587646484,-0.4566212594509125
52,89,9,8,10,9,77,-0.559745728969574
54,89,9,8,10,9,94.16666412353516,-0.2498355507850647
54,89,9,8,10,9,94.16666412353516,-0.2498355507850647
54,89,9,8,10,9,97.16666412353516,-0.2015444189310074
57,89,9,8,10,9,96.16666412353516,-0.21747331321239471
57,89,9,8,10,9,96.16666412353516,-0.21747331321239471
3,100,10,10,10,10,181.8333282470703,0.7634177803993225
